filename	acq_time	operator	randstr
anat/sub-CTS230_T2w.nii.gz	2015-08-11T17:43:31	n/a	><}_Z+dA
anat/sub-CTS230_T1w.nii.gz	2015-08-11T19:07:33	n/a	TW3NI?H%
func/sub-CTS230_task-restbaseline_bold.nii.gz	2015-08-22T07:36:43	n/a	"n:B8""Te4"
func/sub-CTS230_task-restmovieadaptive_bold.nii.gz	2015-08-22T07:54:17	n/a	og62V5xc
func/sub-CTS230_task-restmoviefixed_bold.nii.gz	2015-08-22T08:02:57	n/a	wF6'1Es[
func/sub-CTS230_task-restmovienofeedback_bold.nii.gz	2015-08-22T08:11:25	n/a	WH1ZNATt
func/sub-CTS230_task-restfixationnofeedback_bold.nii.gz	2015-08-22T08:19:27	n/a	,b2_6[&5
func/sub-CTS230_task-restfixationfixed_bold.nii.gz	2015-08-22T08:28:01	n/a	-fQc6ln4
func/sub-CTS230_task-restfixationadaptive_bold.nii.gz	2015-08-22T08:36:54	n/a	y5[x{!^p
fmap/sub-CTS230_magnitude1.nii.gz	2015-08-22T08:46:05	n/a	<zg45oaL
fmap/sub-CTS230_magnitude2.nii.gz	2015-08-22T08:46:05	n/a	}Lu.6H@m
fmap/sub-CTS230_phasediff.nii.gz	2015-08-22T08:46:06	n/a	M1/<6s8!
